Release,Supplier, Review,Tag Number,QTY Released,Unit,Size,Description,Material,Lining,Coating,Release Date,Due Date,Area,System,Contract Dwg,System2,Shop Dwg,Delivered QTY,Need QTY,Received On,Received By,Storage Location,Notes,Estimate Cost,Contract Unit Price,Contract Extended Price,Above/Below,Invoice No.,Invoice Unit Price,Invoice Extended Price,Delta (Invoice-Contract),QTY Invoiced to Date,,
5,KAT,,116.3Uc-10-02,80,LF,"10""",CL51 DI RJ,DI,P401,Asphaltic,,,Clarifier 1 and 2,"10"" Drain Clarifiers 1 and 2","60% QAQC - C03-305, M25-401",Clarifier Drain,,79,1,7/20/2026,Pablo Chapellin,Pipe Laydown,79.04 LF Del 7/20/2026,, $97.36 ," $7,788.80 ",Below,4281(98), $97.36 ," $7,695.33 ", $(93.47),98,,
5,KAT,,116.3Uc-10-03,1,EA,"10""x6""","10""x06"" MJ RED WYE",DI,P401,Asphaltic,,,Clarifier 1 and 2,"10"" Drain Clarifiers 1 and 2","60% QAQC - C03-305, M25-401",Clarifier Drain,,1, ,7/7/2026,Pablo Chapellin,Pipe Laydown,,," $1,427.43 "," $1,427.43 ",Below,4137(1)," $1,428.00 "," $1,428.00 ", $0.57 ,1,,
5,KAT,,116.3Uc-10-04,2,EA,"10""","10"" MJ 45 BEND",DI,P401,Asphaltic,,,Clarifier 1 and 2,"10"" Drain Clarifiers 1 and 2","60% QAQC - C03-305, M25-102, M25-401",RAS,,2, ,5/19/2026,David Nigro,Pipe Laydown,,, $724.00 ," $1,448.00 ",Below,3905(2), $724.00 ," $1,448.00 ", $-   ,2,,
5,KAT,,116.3Uc-10-05,5,EA,"10""","10"" Megalug w/ Accessory Kit",,,,,,Clarifier 1 and 2,"10"" Drain Clarifiers 1 and 2","60% QAQC - C03-305, M25-401",Clarifier Drain,,5, ,7/2/2026,Chelsea Vohwinkle,Pipe Laydown,,, $94.00 , $470.00 ,Below,3885, $94.00 , $470.00 , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
6,KAT,,WIRE-01,10000,LF,10GA,10GA PURPLE CCS PE30 COPPER CLAD TRACER WIRE,,,,,5/22/2026,All,All,,All,,10000, ,5/19/2026,Chelsea Vohwinkle,Pipe Laydown,,, $0.41 ," $4,100.00 ",Below,3920, $0.41 ," $4,100.00 ", $-   ,,,
6,KAT,,WIRE-02,15000,LF,10GA,10GA GREEN CCS PE30 COPPER CLAD TRACER WIRE,,,,,5/22/2026,All,All,,All,,15000, ,5/19/2026,Chelsea Vohwinkle,Pipe Laydown,,, $0.41 ," $6,150.00 ",Below,3920, $0.41 ," $6,150.00 ", $-   ,,,
6,KAT,,CONN-01,25,EA,,COPPERHEAD 3WB-01 3W LUG CONN BLUE,,,,,5/22/2026,All,All,,All,,25, ,5/19/2026,Chelsea Vohwinkle,Pipe Laydown,,, $11.33 , $283.25 ,Below,3920, $11.33 , $283.25 , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
EMAIL,KAT,,REPAIR-01,24,EA,,P401 REPAIR KIT,,,,,5/22/2026,All,All,,All,,24, ,,,,Pricing to be agreed upon by Garney and KAT before time of delivery,,, $-   ,Below,,, $-   , $-   ,,,
EMAIL,KAT,,REPAIR-02,1,EA,,BLACK DRAGON BITUMINOUS REPAIR KIT,,,,,5/22/2026,All,All,,All,,1, ,,,,,,, $-   ,Below,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
EMAIL,KAT,,116.1U-12-09,6,EA,"12""",FOSTER ADAPTORS,DI,P401,Asphaltic,5/19/2026,6/2/2026,BNR 1 - 6,"12"" Drains BNR Underslab","60% QAQC - M20-303,M20-101,M20-401",Drain,,6, ,5/27/2026,Pablo Chapellin,Pipe Laydown,Pricing to be agreed upon by Garney and KAT before time of delivery,, $305.08 ," $1,830.48 ",,3966, $305.08 ," $1,830.48 ", $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
EMAIL,KAT,,,1,EA,"3/4"" x 03-1/2""",T-BOLT BUCKET,,,,6/1/2026,6/14/2026,All,All,,All,,1, ,6/16/2026,Chelsea Vohwinkle,Pipe Laydown,,, $540.00 , $540.00 ,,4028, $540.00 , $540.00 , $-   ,,,
EMAIL,KAT,,,1,EA,"3/4"" x 04""",T-BOLT BUCKET,,,,6/1/2026,6/14/2026,All,All,,All,,1, ,6/16/2026,Chelsea Vohwinkle,Pipe Laydown,,, $432.00 , $432.00 ,,4028, $432.00 , $432.00 , $-   ,,,
EMAIL,KAT,,,1,EA,"3/4"" x 04-1/2""",T-BOLT BUCKET,,,,6/1/2026,6/14/2026,All,All,,All,,1, ,6/16/2026,Chelsea Vohwinkle,Pipe Laydown,,, $437.75 , $437.75 ,,4028, $437.75 , $437.75 , $-   ,,,
EMAIL,KAT,,,1,EA,"3/4"" x 05""",T-BOLT BUCKET,,,,6/1/2026,6/14/2026,All,All,,All,,1, ,6/16/2026,Chelsea Vohwinkle,Pipe Laydown,,, $437.75 , $437.75 ,,4028, $437.75 , $437.75 , $-   ,,,
EMAIL,KAT,,,1,EA,"01"" x 06""",T-BOLT BUCKET,,,,6/1/2026,6/14/2026,All,All,,All,,1, ,6/16/2026,Chelsea Vohwinkle,Pipe Laydown,,, $291.00 , $291.00 ,,4028, $291.00 , $291.00 , $-   ,,,
EMAIL,KAT,,,1,EA,"01-1/4"" x 08-1/2""",T-BOLT BUCKET,,,,6/1/2026,6/14/2026,All,All,,All,,1, ,6/15/2026,Pablo Chapellin,Pipe Laydown,,, $690.75 , $690.75 ,,4028, $690.75 , $690.75 , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
EMAIL,Harrington,,,2,EA,"02""",SCH 80 PVC 90 BEND SOC,PVC,,,6/2/2026,6/3/2026,All,Temp Const Water Loop,,,,2, ,6/3/2026,Noah Gore,,Picked up at Harrington,, $3.82 , $7.64 ,,,, $-   , $-   ,,,
EMAIL,Harrington,,,1,EA,"02""",SCH 40 PVC BALL VALVE,PVC,,,6/2/2026,6/3/2026,All,Temp Const Water Loop,,,,1, ,6/3/2026,Noah Gore,,Picked up at Harrington,, $14.66 , $14.66 ,,,, $-   , $-   ,,,
EMAIL,Harrington,,119-06-02,1,EA,"06""",SCH 80 PVC SOC TEE,PVC,,,6/2/2026,6/3/2026,All,Temp Const Water Loop,,,,1, ,6/3/2026,Noah Gore,,Picked up at Harrington,, $73.11 , $73.11 ,,,, $-   , $-   ,,,
EMAIL,Harrington,,,1,EA,"06""x02""","SCH 80 PVC 06""x02"" RED BUSH",PVC,,,6/2/2026,6/3/2026,All,Temp Const Water Loop,,,,1, ,6/3/2026,Noah Gore,,Picked up at Harrington,, $28.89 , $28.89 ,,,, $-   , $-   ,,,
EMAIL,Harrington,,,5,EA,"06""",SCH 80 PVC 45 BEND SOC,PVC,,,6/2/2026,6/3/2026,All,Temp Const Water Loop,,,,5, ,6/3/2026,Noah Gore,,Picked up at Harrington,, $52.25 , $261.25 ,,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
7,KAT,,112.1-24-12,1,EA,"24"" x 10'-00""",CL53 FLGxPE SPOOL,DI,CML,Primed,5/29/2026,8/30/2026,Headworks,RR,,,,,1,,,,,,, $-   ,Riser,,, $-   , $-   ,,,
7,KAT,,112.1-24-13,20,LF,"24""",CL51 DI PExRJBE,DI,CML,Asphaltic,5/29/2026,8/30/2026,Headworks,RR,,,,20, ,7/22/2026,Pablo Chapellin ,Pipe Laydown,,, $225.15 ," $4,503.00 ",Below,4281(19), $181.44 ," $3,628.80 ", $(874.20),19,,
7,KAT,,112.1-24-14,400,LF,"24""",CL51 DI RJ,DI,CML,Asphaltic,5/29/2026,8/30/2026,Headworks,RR,,,,400, ,7/27/2026,Pablo Chapellin,Pipe Laydown,300 LF Del 07/22/2026; 100 LF del 07/27/2026,, $225.15 ," $90,060.00 ",Below,4281(395), $225.15 ," $90,060.00 ", $-   ,395,,
7,KAT,,112.1-24-15,3,EA,"24""","24"" MJ 90 BEND",DI,CML,Asphaltic,5/29/2026,8/30/2026,Headworks,RR,,,,3, ,6/22/2026,Pablo Chapellin,Pipe Laydown ,,," $2,231.00 "," $6,693.00 ",Below,4066(3)," $2,231.00 "," $6,693.00 ", $-   ,3,,
7,KAT,,112.1-24-16,6,EA,"24""","24"" Megalug w/ Accessory Kit",,,,5/29/2026,8/30/2026,Headworks,RR,,,,6, ,7/2/2026,Chelsea Vohwinkle,Pipe Laydown,,, $461.00 ," $2,766.00 ",Below,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
7,KAT,,117-16-06,2,EA,"16"" x 10'-00""",CL53 FLGxPE SPOOL,DI,P401,Primed,5/29/2026,8/30/2026,Headworks,FM,,,,,2,,,,,,, $-   ,Below,,, $-   , $-   ,,,
7,KAT,,117-16-07,20,LF,"16""",CL51 DI PExRJBE,DI,P401,Asphaltic,5/29/2026,8/30/2026,Headworks,FM,,,,,20,,,,,, $171.56 ," $3,431.20 ",Below,,, $-   , $-   ,,,
7,KAT,,117-16-08,340,LF,"16""",CL51 DI RJ,DI,P401,Asphaltic,5/29/2026,8/30/2026,Headworks,FM,,,,,340,,,,,, $171.56 ," $58,330.40 ",Below,,, $-   , $-   ,,,
7,KAT,,117-16-09,4,EA,"16""","16"" MJ 90 BEND",DI,P401,Asphaltic,5/29/2026,8/30/2026,Headworks,FM,,,,4, ,6/22/2026,Pablo Chapellin,Pipe Laydown,,," $1,877.00 "," $7,508.00 ",Below,4066(4)," $1,877.00 "," $7,508.00 ", $-   ,4,,
7,KAT,,117-16-10,8,EA,"16""","16"" Megalug w/ Accessory Kit",,,,5/29/2026,8/30/2026,Headworks,FM,,,,8, ,7/2/2026,Chelsea Vohwinkle,Pipe Laydown,,, $209.00 ," $1,672.00 ",Below,3885, $209.00 ," $1,672.00 ", $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
7,KAT,,107.3Ua-48-01,2,EA,"48"" x 11'-00""","CL53 FLGxWCxPE SPOOL - WC 46"" FROM FLANGE",DI,CML,Primed,5/29/2026,8/30/2026,Reject Tank Underslab,RW,,,,,2,,,,,,, $-   ,Riser,,, $-   , $-   ,,,
7,KAT,,107.3Ua-48-02,40,LF,"48""",CL51 DI PExHPLOKBE (MUST BE 20N and GFL),DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tank Underslab,RW,,,,,40,,,,,, $936.15 ," $37,446.00 ",Below,,, $-   , $-   ,,,
7,KAT,,107.3Ua-48-03,2,EA,"48""","48"" MJ 90 BEND",DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tank Underslab,RW,,,,2, ,6/22/2026,Pablo Chapellin ,Pipe Laydown ,,," $12,653.00 "," $25,306.00 ",Below,4216(39)," $12,653.00 "," $25,306.00 ", $-   ,39,,
7,KAT,,107.3Ua-48-04,10,EA,"48""","48"" Megalug w/ Accessory Kit",,,,5/29/2026,8/30/2026,Reject Tank Underslab,RW,,,,,10,,,,,," $2,630.00 "," $26,300.00 ",Below,4066(2),, $-   , $-   ,2,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
11,KAT,,107.2a-60-01,2,EA,"60""x48""","60""x48"" HP LOK TEE",DI,CML,Asphaltic,7/7/2026,8/31/2026,CC to Reject Tanks,RW,,,,,2,,,,,," $48,411.00 "," $96,822.00 ",Below,,, $-   , $-   ,,,
11,KAT,,107.2a-60-02,3,EA,"60""","60"" HP LOK 90 BEND",DI,CML,Asphaltic,7/7/2026,8/31/2026,CC to Reject Tanks,RW,,,,,3,,,,,," $30,589.00 "," $91,767.00 ",Below,,, $-   , $-   ,,,
11,KAT,,107.2a-60-03,8,EA,"60""","60"" HP LOK 45 BEND",DI,CML,Asphaltic,7/7/2026,8/31/2026,CC to Reject Tanks,RW,,,,,8,,,,,," $23,380.00 "," $187,040.00 ",Below,,, $-   , $-   ,,,
11,KAT,,107.2a-60-04,1,EA,"60""","60"" HP LOK PLUG",DI,CML,Asphaltic,7/7/2026,8/31/2026,CC to Reject Tanks,RW,,,,,1,,,,,,, $-   ,Below,,, $-   , $-   ,,,
7,KAT,,107.2a-60-05,1,EA,"60""","60"" BLIND FLANGE w/ TAP",DI,ANY ,ANY,5/29/2026,8/30/2026,CC to Reject Tanks,RW,,,,,1,,,,,,, $-   ,Below,,, $-   , $-   ,,,
7,KAT,,107.2a-60-06,1,EA,"60""","60"" BOLT AND GASKET KIT",ANY,,,5/29/2026,8/30/2026,CC to Reject Tanks,RW,,,,,1,,,,,,, $-   ,Below,,, $-   , $-   ,,,
,KAT,,107.2a-60-20,1,EA,"60"" x 14 - 8-5/16""",CL53 FLGxRJPE SPOOL,DI,CML,Primed,5/29/2026,8/30/2026,CC to Reject Tanks,RW,,,,,1,,,,Effluent Flow Meter Riser (South),,, $-   ,Riser,,, $-   , $-   ,,,
,KAT,,107.2a-60-21,1,EA,"60"" x 15' - 2-1/4""",CL53 FLGxRJPE SPOOL,DI,CML,Primed,5/29/2026,8/30/2026,CC to Reject Tanks,RW,,,,,1,,,,Effluent Flow Meter Riser (North),,, $-   ,Riser,,, $-   , $-   ,,,
8,KAT,,107.2a-60-09,1260,LF,"60""",PRESSURE CLASS 250 DI RJ ,DI,CML,Asphaltic,5/29/2026,8/30/2026,CC to Reject Tanks,RW,,,,,1260,,,,,," $1,349.86 "," $1,700,823.60 ",Below,,, $-   , $-   ,,,
7,KAT,,107.2a-60-10,20,LF,"60""",PRESSURE CLASS 250 DI PExRJBE,DI,CML,Asphaltic,5/29/2026,8/30/2026,CC to Reject Tanks,RW,,,,,20,,,,,," $1,349.86 "," $26,997.20 ",Below,,, $-   , $-   ,,,
,KAT,,107.2a-60-11,400,LF,"60""",PRESSURE CLASS 250 DI RJ GFL,DI,CML,Asphaltic,,,CC to Reject Tanks,RW,,,,,400,,,,,,, $-   ,Below,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,, $-   , $-   ,,,
7,KAT,,105.2-60-01,20,LF,"60""",PRESSURE CLASS 250 DI PExRJBE,DI,CML,Asphaltic,5/29/2026,8/30/2026,Filter Underslab,SE,,,,,20,,,,,," $1,223.71 "," $24,474.20 ",Below,,, $-   , $-   ,,,
7,KAT,,105.2-60-02,20,LF,"60""",PRESSURE CLASS 250 DI RJ ,DI,CML,Asphaltic,5/29/2026,8/30/2026,Filter Underslab,SE,,,,,20,,,,,," $1,223.71 "," $24,474.20 ",Below,,, $-   , $-   ,,,
7,KAT,,105.2-60-03,1,EA,"60""","60"" MJ 90 BEND",DI,CML,Asphaltic,5/29/2026,8/30/2026,Filter Underslab,SE,,,,1, ,6/22/2026,Pablo Chapellin ,Pipe Laydown ,,,, $-   ,Below,4066(1)," $39,064.85 "," $39,064.85 "," $39,064.85 ",1,,
11,KAT,,105.2-60-04,1,EA,"60"" x 9'-00""","CL53 PE x WC x FLG (TFS) SPOOL WC 12"" FROM FLG",DI,CML,Asphaltic,7/7/2026,8/31/2026,Filter Underslab,SE,,,,,1,,,,,,, $-   ,Riser,,, $-   , $-   ,,,
7,KAT,,105.2-60-05,2,EA,"60""","60"" Megalug w/ Accessory Kit",,,,,,Filter Underslab,SE,,,,,2,,,,,," $9,498.66 "," $18,997.32 ",Below,,, $-   , $-   ,,,
11,KAT,,105.2-60-06,2,EA,"60""","60"" HP LOK 45 BEND",DI,CML,Asphaltic,7/7/2026,8/31/2026,Filter Underslab,SE,,,,,2,,,,,," $23,380.00 "," $46,760.00 ",Below,,,,,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
7,KAT,,106U-60-01,20,LF,"60""",PRESSURE CLASS 250 DI PExRJBE,DI,CML,Asphaltic,5/29/2026,8/30/2026,Filter Underslab,FE,,,,,20,,,,,," $1,223.71 "," $24,474.20 ",Below,,, $-   , $-   ,,,
7,KAT,,106U-60-02,20,LF,"60""",PRESSURE CLASS 250 DI RJ ,DI,CML,Asphaltic,5/29/2026,8/30/2026,Filter Underslab,FE,,,,,20,,,,,," $1,223.71 "," $24,474.20 ",Below,,, $-   , $-   ,,,
7,KAT,,106U-60-03,20,LF,"60""",PRESSURE CLASS 250 DI RJ GFL,DI,CML,Asphaltic,5/29/2026,8/30/2026,Filter Underslab,FE,,,,,20,,,,,," $1,223.71 "," $24,474.20 ",Below,,, $-   , $-   ,,,
7,KAT,,106U-60-04,1,EA,"60""","60"" MJ 90 BEND",DI,CML,Asphaltic,5/29/2026,8/30/2026,Filter Underslab,FE,,,,,1,,,,,,, $-   ,Below,,, $-   , $-   ,,,
11,KAT,,106U-60-05,1,EA,"60"" x 7'-00""","CL53 PE x WC x FLG (TFS) SPOOL WC 12"" FROM FLG",DI,CML,Asphaltic,7/7/2026,8/31/2026,Filter Underslab,FE,,,,,1,,,,,,, $-   ,Riser,,, $-   , $-   ,,,
7,KAT,,106U-60-06,2,EA,"60""","60"" Megalug w/ Accessory Kit",,,,,,Filter Underslab,FE,,,,,2,,,,,," $9,498.66 "," $18,997.32 ",Below,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
7,KAT,,108a-48-01,40,LF,"48""","CL51 DI PExRJBE, GFL",DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,40,,,,,,, $-   ,Below,,, $-   , $-   ,,,
7,KAT,,108a-48-02,40,LF,"48""","CL51 DI RJ, GFL",DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,40,,,,,,, $-   ,Below,,, $-   , $-   ,,,
7,KAT,,108a-48-03,10,EA,"48""","48"" Megalug w/ Accessory Kit",-,-,-,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,10,,,,,," $2,630.00 "," $26,300.00 ",Below,,, $-   , $-   ,,,
7,KAT,,108a-54-01,2,EA,"54""x48""","54""x48"" MJ TEE",DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,2, ,6/22/2026,Pablo Chapellin ,Pipe Laydown ,,,, $-   ,Below,4066(2)," $26,246.09 "," $52,492.18 "," $52,492.18 ",2,,
7,KAT,,108a-54-02,2,EA,"54""","54"" MJ PLUG",DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,2, ,6/22/2026,Pablo Chapellin ,Pipe Laydown ,,," $10,922.66 "," $21,845.32 ",Below,4066(1)," $10,922.66 "," $21,845.32 ", $-   ,1,,
7,KAT,,108a-54-03,40,LF,"54""",CL50 DI PExRJBE,DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,40,,,,,," $1,065.45 "," $42,618.00 ",Below,,, $-   , $-   ,,,
8,KAT,,108a-54-04,140,LF,"54""",CL50 DI RJ,DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,140,,,,,," $1,065.45 "," $149,163.00 ",Below,,, $-   , $-   ,,,
8,KAT,,108a-54-05,100,LF,"54""",CL50 DI RJ GFL,DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,100,,,,,," $1,065.45 "," $106,545.00 ",Below,,, $-   , $-   ,,,
7,KAT,,108a-54-06,10,EA,"54""x18""","54""x18"" MJ TEE",DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,10,,,,,," $26,123.31 "," $261,233.10 ",Below,,, $-   , $-   ,,,
7,KAT,,108a-54-07,8,EA,"54"" x 15'-06""",CL50 PExPE SPOOL,DI,CML,Asphaltic,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,8,,,,,,, $-   ,Below,,, $-   , $-   ,,,
7,KAT,,108a-54-08,32,EA,"54""","54"" Megalug w/ Accessory Kit",-,-,-,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,32,,,,,," $7,423.00 "," $237,536.00 ",Below,,, $-   , $-   ,,,
7,KAT,,108a-54-09,2,EA,"54""","54"" GASKET AND HARDWARE FOR PLUG",-,-,-,5/29/2026,8/30/2026,Reject Tanks to High Service Pump Station,RW,,,,,2,,,,,," $1,961.12 "," $3,922.24 ",Below,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
Email,Harrington,,,4,EA,20',"6"" SCH40 PVC (6"" Pipe B/E PVC SCH40) ",PVC,,,6/4/2026,,,,,,,,4,,,,,, $3.89 , $311.20 ,,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
EMAIL,Harrington,,119-06-02,1,EA,"06""",SCH 80 PVC SOC TEE,PVC,,,6/4/2026,6/5/2026,All,Temp Const Water Loop,,,,1, ,6/5/2026,Noah Gore,,Picked up at Harrington,, $73.11 , $73.11 ,,,, $-   , $-   ,,,
EMAIL,Harrington,,,1,EA,"06"" x 02""","SCH 80 PVC 06"" x 02"" RED SOC TEE",PVC,,,6/4/2026,6/5/2026,All,Temp Const Water Loop,,,,1, ,6/5/2026,Noah Gore,,Picked up at Harrington,, $28.89 , $28.89 ,,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
EMAIL,KAT,,YOGI-01,3,EA,,"48"" RCW SHOP DRAWINGS",,,,,,RCW HIGH SERVICE PS TO TIE IN,"48"" RCW PS TO TIE IN",,RCW,,3, ,,,,,, $408.40 ," $1,225.20 ",,3920, $408.40 ," $1,225.20 ", $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
9,KAT,,116.2a-12-01,1,EA,"12"" X 08""","12"" X 08"" MJ WYE",DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,1, ,7/15/2026,Pablo Chapellin,Pipe Laydown,(1) Being replaced due to lack of coating,," $2,057.00 "," $2,057.00 ",Below,4194(1),, $-   , $-   ,1,,
9,KAT,,116.2a-08-01,40,LF,"08""",CL51 DI RJ,DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,,40,,,,-,, $76.78 ," $3,071.20 ",Below,,, $-   , $-   ,,,
9,KAT,,116.2a-08-02,1,EA,"08""","08"" MJ 45 DEG BEND",DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,1, ,7/15/2026,Pablo Chapellin,Pipe Laydown,(1) Being replaced due to lack of coating,, $542.00 , $542.00 ,Below,4194(1),, $-   , $-   ,1,,
9,KAT,,116.2a-08-03,5,EA,"08""","08"" MEGALUG W/ ACCESSORY KIT",DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,5, ,6/1/2026,David Nigro,Pipe Laydown,-,, $66.00 , $330.00 ,Below,3885, $66.00 , $330.00 , $-   ,,,
9,KAT,,116.2a-08-04,1,EA,"08""","08"" MJ PLUG w/ 2"" TAP",DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,,,,1,,,,,, $550.44 , $550.44 ,Below,,,,,,,
9,KAT,,116.2a-12-02,16,EA,"12""","12"" MJ WYE",DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,16, ,7/15/2026,Pablo Chapellin ,Pipe Laydown,(3) Being replaced due to lack of coating,," $2,144.00 "," $34,304.00 ",Below,4194(16),, $-   , $-   ,16,,
9,KAT,,116.2a-12-03,4,EA,"12""","12"" MJ PLUG w/ 2"" TAP",DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,4, ,7/15/2026,Pablo Chapellin,Pipe Laydown,,, $862.79 ," $3,451.16 ",Below,4194(4),, $-   , $-   ,4,,
9,KAT,,116.2a-12-04,4,EA,"12""","12"" GASKET AND HARDWARE FOR MJ PLUG",-,-,-,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,4, ,7/15/2026,Pablo Chapellin,Pipe Laydown,,, $48.41 , $193.64 ,Below,4194(4),, $-   , $-   ,4,,
9,KAT,,116.2a-12-05,12,EA,"12""","12"" MJ TEE",DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,12, ,7/15/2026,Pablo Chapellin,Pipe Laydown,1 Tee being replaced due to lack of coating,," $1,409.10 "," $16,909.20 ",Below,4194(12),, $-   , $-   ,12,,
9,KAT,,116.2a-12-06,24,EA,"12""","12"" MJ 45 DEG BEND",DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,24, ,7/15/2026,Pablo Chapellin,Pipe Laydown,,, $943.00 ," $22,632.00 ",Below,4194(24),, $-   , $-   ,24,,
9,KAT,,116.2a-12-07,24,EA,"12"" X 04'-00""",CL53 DI FLGxPE SPOOL,DI,P401,Primed,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,,24,,,,,," $1,459.62 "," $35,030.88 ",Below,,, $-   , $-   ,,,
9,KAT,,116.2a-12-08,24,EA,"12"" X 02""","12"" BLIND FLANGE W/ 2"" TAP",DI,P401,Primed,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,,24,,,,,," $1,297.12 "," $31,130.88 ",Below,,, $-   , $-   ,,,
9,KAT,,116.2a-12-09,24,EA,"12""","12"" BOLT AND GASKET KIT (316 SSTL HARDWARE, TORUSEAL GASKET)",-,-,-,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,,24,,,,,, $119.27 ," $2,862.48 ",Below,,, $-   , $-   ,,,
9,KAT,,116.2a-12-10,121,EA,"12""","12"" MEGALUG W/ ACCESSORY KIT",-,-,-,6/16/2026,8/3/2026,BNR 1-6,DR,,DR,,121, ,7/2/2026,Chelsea Vohwinkle,Pipe Laydown,101 del 6/1/26; 20 del 7/2/26,, $124.00 ," $15,004.00 ",Below,3885, $124.00 ," $15,004.00 ", $-   ,,,
9,KAT,,116.2a-12-11,580,LF,"12""",CL51 DI RJ,DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,Drain,,,580,,,,,, $119.67 ," $69,408.60 ",Below,,, $-   , $-   ,,,
9,KAT,,116.2a-12-12,160,LF,"12""",CL51 DI PExRJBE,DI,P401,Asphaltic,6/16/2026,8/3/2026,BNR 1-6,DR,,Drain,,,160,,,,,, $119.67 ," $19,147.20 ",Below,,, $-   , $-   ,,,
,,,,,,,,,,,,,,,,,,, ,,,,,,, $-   ,,,, $-   , $-   ,,,
9,KAT,,PT-14,2,EA,"30""","30"" BLIND FLANGE w/ 2"" TAP",DI,ANY,ANY,6/16/2026,8/3/2026,Pressure Testing,Pressure Testing,,,,2, ,7/15/26,pablo Chapellin,Pipe Laydown,,,8638.45," $17,276.90 ",Above,4194(2),, $-   , $-   ,2,2026/07/23 (2) Trains 3&4 Mixed Liquor (Gore),
9,KAT,,PT-15,2,EA,"30""","30"" BOLT AND GASKET KIT (316 SSTL HARDWARE, TORUSEAL GASKET)",,,,6/16/2026,8/3/2026,Pressure Testing,Pressure Testing,,,,,2,,,,,,915.63," $1,831.26 ",Above,,, $-   , $-   ,,,
